Generation	Inchi	Smiles	Molecular Weight	Molecular Formula	No. Carbons	No. Hydrogens	No. Oxygens	cLogP	cLogS	H-Acceptors	H-Donors	Polar Surface Area	Druglikeness
G4	BCQSGIYMJODINX	C(CC(C(O)=O)N)(C(CO)N)=O	176.079706864	C6H12N2O4	6	12	4.0	-6.754	-0.038	6	4	126.64	-15.251
G4	LFMUECQCCVMNBN	C(C(C(CC(CO)N)=O)N)(O)=O	176.079706864	C6H12N2O4	6	12	4.0	-6.754	-0.038	6	4	126.64	-13.378
G4	UAVMJKVHOCDMCC	C(C(CC(C(CN)O)N)=O)(O)=O	176.079706864	C6H12N2O4	6	12	4.0	-6.754	-0.038	6	4	126.64	-10.587
G4	ZZHMTCJABGYARS	C(C(CC(CO)N)=O)(O)=O	147.053157768	C5H9NO4	5	9	4.0	-4.062	-0.091	5	3	100.62	-17.844
G4	BNAZJFATMQJGAY	C(C(CC(C(CO)O)N)=O)(O)=O	177.063722452	C6H11NO5	6	11	5.0	-4.6294	0.038	6	4	120.85	-10.575
G4	LICLJEIEWBVVBW	C(CC(C(C(CO)N)O)=O)(O)=O	177.063722452	C6H11NO5	6	11	5.0	-4.6294	0.038	6	4	120.85	-6.9986
G4	JGGFTKRBBQFELA	C(C(C(CC(CO)N)=O)O)(O)=O	177.063722452	C6H11NO5	6	11	5.0	-4.6294	0.038	6	4	120.85	-6.3317
G4	BOEVFSHHYADGHF	C(C(C(CC(CO)=O)N)N)=O	160.084792244	C6H12N2O3	6	12	3.0	-3.1631	-0.271	5	3	106.41	-4.9995
G4	CCNHXUOYTNIIJI	C(C(C(CC(CO)=O)N)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.7653	-0.195	5	3	100.62	-4.036
G4	YDBWKEOXBKHTMG	C(CC(C(C(O)=O)O)N)=O	147.053157768	C5H9NO4	5	9	4.0	-4.2431	-0.255	5	3	100.62	-0.64827
G4	KRDJZIDMBBHZEW	C(CC(C(C(C(O)=O)O)N)O)=O	177.063722452	C6H11NO5	6	11	5.0	-4.8105	-0.126	6	4	120.85	-0.30581
G4	MDPKFGIAWONVIQ	C(C(C(CC(CO)=O)N)O)(O)=O	177.063722452	C6H11NO5	6	11	5.0	-4.6294	0.038	6	4	120.85	-0.772
G4	DIZNKAPLWBUPPM	C(C(C(C(C(C)=O)O)N)O)(O)=O	177.063722452	C6H11NO5	6	11	5.0	-4.7245	-0.07	6	4	120.85	1.8494
G4	SHHMTZHZCWZVGV	C(CC1C(C(C(O)O1)N)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.2664	-0.439	5	3	92.78	-1.4708
G4	UNELFYNLVVTCRN	C(C)(C1C(C(C(O1)O)N)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.1804	-0.383	5	3	92.78	1.0553
G4	RFNFJVJUNLVLMU	C(CN)(C1C(O)OCC1O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.3104	-0.057	5	3	92.78	0.3865
G4	SEUHWTRNLYQXMM	C1(C(CO)OC(C(C1)N)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.0228	-0.275	5	3	92.78	0.50392
G4	KZLQGJQONDFQFJ	C1(C(C(O)OC(CO)C1)N)=O	161.068807832	C6H11NO4	6	11	4.0	-2.0228	-0.275	5	3	92.78	-4.8132
G4	ZRUXLPQRZCZOMF	C1(C(COC(C(C1)N)O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-1.9309	-0.275	5	3	92.78	0.72873
G4	FZIDPOKOYPEPIH	C1(C(C(C(O)OCC1)N)O)=O	161.068807832	C6H11NO4	6	11	4.0	-1.9309	-0.275	5	3	92.78	1.0484
G4	OWYYBXUDUIOUQA	C1(C(C(O)OCC(C1)O)N)=O	161.068807832	C6H11NO4	6	11	4.0	-1.9309	-0.275	5	3	92.78	-0.45842
G4	NRJRCJOZSBAZRE	C1(COC(C(C(C1)O)N)O)=O	161.068807832	C6H11NO4	6	11	4.0	-1.9309	-0.275	5	3	92.78	2.5241
G4	NSACLYPTAGBTBO	C(C)(C(C(CN)N)O)=O	132.089877624	C5H12N2O2	5	12	2.0	-2.4785	-0.293	4	3	89.34	1.0618
G4	KFEXKPPXODJZGJ	C(CO)(CC(CN)N)=O	132.089877624	C5H12N2O2	5	12	2.0	-2.3834	-0.185	4	3	89.34	-3.0675
G4	CYBIHKQPWISYMF	C(C(CN)N)(CCO)=O	132.089877624	C5H12N2O2	5	12	2.0	-2.3834	-0.185	4	3	89.34	-4.0226
G4	GPRSKFKUWBPWSO	C(C(CO)O)(CC(CN)N)=O	162.100442308	C6H14N2O3	6	14	3.0	-2.9508	-0.056	5	4	109.57	0.39742
G4	JKXSMNSOYKORIQ	C(C(C(CN)N)O)(CCO)=O	162.100442308	C6H14N2O3	6	14	3.0	-2.9508	-0.056	5	4	109.57	-0.86105
G4	FNCFWADAVPEFTL	C(C(CN)N)(CC(CO)O)=O	162.100442308	C6H14N2O3	6	14	3.0	-2.9508	-0.056	5	4	109.57	-5.4914
G4	DSVFPBJEJRCOKY	C(CCO)(C(CO)(CN)O)=O	163.084457896	C6H13NO4	6	13	4.0	-2.5317	0.289	5	4	103.78	-0.9775
G4	JGWHKXXVPPPJHL	C(C(CO)O)(C(CO)CN)=O	163.084457896	C6H13NO4	6	13	4.0	-2.694	0.238	5	4	103.78	0.16273
G4	JBFPDVCEUFWJSJ	C(CN)(C(CN)CO)=O	132.089877624	C5H12N2O2	5	12	2.0	-2.5244	0.033	4	3	89.34	-0.27
G4	LHEDLNHUQVZDRI	C(CN)(C(CN)C(CO)O)=O	162.100442308	C6H14N2O3	6	14	3.0	-3.0918	0.162	5	4	109.57	-0.17222
G4	USIZCZAKFUCDFQ	C(CC=C(C(CN)O)N)=O	144.089877624	C6H12N2O2	6	12	2.0	-1.5072	-0.721	4	3	89.34	-2.2442
G4	LYPNAQZVVVUWMN	C(C(C(CN)O)N)=CC=O	144.089877624	C6H12N2O2	6	12	2.0	-2.3623	-0.391	4	3	89.34	-4.6963
G4	QCGIHNLRTFTHNA	C(CN)(C(C=C(CO)N)O)=O	160.084792244	C6H12N2O3	6	12	3.0	-2.3479	-0.158	5	4	109.57	-0.5414
G4	FWEKWTQJPVEOMV	C(CO)(C(C=C(CO)N)N)=O	160.084792244	C6H12N2O3	6	12	3.0	-2.3479	-0.158	5	4	109.57	-3.5381
G4	KGEGJJSHXHGQOF	C(C(CO)N)=C(C(CO)=O)N	160.084792244	C6H12N2O3	6	12	3.0	-2.3479	-0.158	5	4	109.57	-4.915
G4	UCTQEGIFXPWYGL	C(C(C(CN)O)O)=CC=O	145.073893212	C6H11NO3	6	11	3.0	-1.9645	-0.315	4	3	83.55	-4.1884
G4	JAEABVYQHLGTMX	C(C(C(CO)O)N)=CC=O	145.073893212	C6H11NO3	6	11	3.0	-1.9645	-0.315	4	3	83.55	-4.7375
G4	SRPJKDQOYZFCOT	C(CN)(C(C(CO)=CN)O)=O	160.084792244	C6H12N2O3	6	12	3.0	-2.9501	-0.026	5	4	109.57	0.24072
G4	FLYKHYHLFKAENT	C(CO)(CN)=C(C(CO)=O)N	160.084792244	C6H12N2O3	6	12	3.0	-2.1008	0.096	5	4	109.57	-0.801
G4	GIBYOEVSROCBTJ	C(CO)(C(C(CO)=CN)N)=O	160.084792244	C6H12N2O3	6	12	3.0	-2.9501	-0.026	5	4	109.57	-1.4032
G4	RGPXWLFARFJYML	C(C(CN)O)=C(C(CO)=O)N	160.084792244	C6H12N2O3	6	12	3.0	-2.3479	-0.158	5	4	109.57	-0.31677
G4	DCNXNZKIBTVNCU	C(C(CO)O)(C(C=C)N)=O	145.073893212	C6H11NO3	6	11	3.0	-1.8118	-0.426	4	3	83.55	-4.6724
G4	FDHONSYJFRAIAS	C(CN)(C(CO)O)=CC=O	145.073893212	C6H11NO3	6	11	3.0	-1.7174	-0.061	4	3	83.55	-3.9075
G4	DZCJBYFKHWRFPH	C(C(C(CO)N)O)=CC=O	145.073893212	C6H11NO3	6	11	3.0	-1.9645	-0.315	4	3	83.55	-6.8355
G4	NDEVBYPFJOYXDC	C(C(C(CN)O)N)=C(C=O)N	159.100776656	C6H13N3O2	6	13	2.0	-2.9268	-0.398	5	4	115.36	-2.7823
G4	LRLVUEBYXOKJQE	C(C(C=C(C(CN)O)N)N)=O	159.100776656	C6H13N3O2	6	13	2.0	-2.9268	-0.398	5	4	115.36	-3.6263
G4	XFNKEBOJIBPTOZ	C(C(CO)N)=C(C=O)N	130.07422756	C5H10N2O2	5	10	2.0	-1.9616	-0.451	4	3	89.34	-7.3875
G4	DRGKRQXFTIELDJ	C(C(C=C(CO)N)N)=O	130.07422756	C5H10N2O2	5	10	2.0	-1.9616	-0.451	4	3	89.34	-5.3625
G4	LAXPHNLQJGRHNQ	C(C(C(CN)O)O)=C(C=O)N	160.084792244	C6H12N2O3	6	12	3.0	-2.529	-0.322	5	4	109.57	-2.2202
G4	CTBAMUWHGPSTIS	C(C(C(CO)O)N)=C(C=O)N	160.084792244	C6H12N2O3	6	12	3.0	-2.529	-0.322	5	4	109.57	-2.8324
G4	JAZVLMQZQBGRNR	C(C(C=C(C(CO)O)N)N)=O	160.084792244	C6H12N2O3	6	12	3.0	-2.529	-0.322	5	4	109.57	-3.6539
G4	FJSRYFLTRHEWDK	C(CO)(CN)=C(C=O)N	130.07422756	C5H10N2O2	5	10	2.0	-1.7145	-0.197	4	3	89.34	-3.3688
G4	ZOHRQOLPJLELOQ	C(C(C(CO)=CN)N)=O	130.07422756	C5H10N2O2	5	10	2.0	-2.5638	-0.319	4	3	89.34	-3.015
G4	SDXDXXYSLBGGOD	C(CN)(C(C=CN)O)=O	130.07422756	C5H10N2O2	5	10	2.0	-2.6298	-0.409	4	3	89.34	0.35076
G4	DUWZWJYBCFLHBB	C(CO)(C(C=CN)N)=O	130.07422756	C5H10N2O2	5	10	2.0	-2.6298	-0.409	4	3	89.34	-2.6804
G4	LDXRQHOXDCUPNG	C(CN)=C(C(CO)=O)N	130.07422756	C5H10N2O2	5	10	2.0	-1.7805	-0.287	4	3	89.34	-0.50394
G4	OODIIBODULSWED	C(CN)(C(CO)O)=C(C=O)N	160.084792244	C6H12N2O3	6	12	3.0	-2.2819	-0.068	5	4	109.57	-2.6084
G4	PEZQTOBHNZUMKC	C(C(C(C(CO)O)=CN)N)=O	160.084792244	C6H12N2O3	6	12	3.0	-3.1312	-0.19	5	4	109.57	-2.6457
G4	VMKSQNDBVJTYHV	C(C(CO)O)(C(C=CN)N)=O	160.084792244	C6H12N2O3	6	12	3.0	-3.1972	-0.28	5	4	109.57	-2.9055
G4	VKGJZQSXDNCYFS	C(CN)=C(C(C(CO)O)=O)N	160.084792244	C6H12N2O3	6	12	3.0	-2.3479	-0.158	5	4	109.57	-0.15263
G4	LSUUASYNIPEIRP	C(C(CN)O)=C(C=O)N	130.07422756	C5H10N2O2	5	10	2.0	-1.9616	-0.451	4	3	89.34	-2.595
G4	OLJNQDJWTHOWRC	C(C(C(CO)N)O)=C(C=O)N	160.084792244	C6H12N2O3	6	12	3.0	-2.529	-0.322	5	4	109.57	-4.9302
G4	YQNTUYAYLBMUQC	C(C(C=C(C(CN)O)N)O)=O	160.084792244	C6H12N2O3	6	12	3.0	-2.529	-0.322	5	4	109.57	-2.3911
G4	OLPIREJAAZOVGH	C=C(C(CN)O)N	102.07931294	C4H10N2O	4	10	1.0	-1.2103	-0.64	3	3	72.27	-3.4327
G4	IPWZQKWASWGPDF	C(C(C=C)(C(CN)O)N)=O	144.089877624	C6H12N2O2	6	12	2.0	-2.3694	-0.397	4	3	89.34	-5.317
G4	ODKOXYSOMUFDOZ	C(C(C=C(CO)N)(CO)N)=O	160.084792244	C6H12N2O3	6	12	3.0	-2.5077	-0.053	5	4	109.57	-5.3975
G4	UBBRGUHHAGFFRJ	C(C(C(CO)=CN)(CO)N)=O	160.084792244	C6H12N2O3	6	12	3.0	-3.1099	0.079	5	4	109.57	-4.1837
G4	DZVFZVAZAMTTKG	C(C(C=C(CO)N)(CN)O)=O	160.084792244	C6H12N2O3	6	12	3.0	-2.5077	-0.053	5	4	109.57	-3.6136
G4	BGEIONBPPJRNPZ	C(N)=C(C=O)C(C(CO)N)O	160.084792244	C6H12N2O3	6	12	3.0	-3.1312	-0.19	5	4	109.57	-5.3215
G4	UJIVIRNOTYJJFU	C(C(C=C)(C(CN)O)O)=O	145.073893212	C6H11NO3	6	11	3.0	-1.9716	-0.321	4	3	83.55	-6.8274
G4	MUIRTCICPYALGY	C(C(C=C)(C(CO)O)N)=O	145.073893212	C6H11NO3	6	11	3.0	-1.9716	-0.321	4	3	83.55	-5.3532
G4	MWLLDUAAPRNKKX	C(C(C(CO)=CN)(CN)O)=O	160.084792244	C6H12N2O3	6	12	3.0	-3.1099	0.079	5	4	109.57	-2.3452
G4	WPXJVISURDVGMK	C(N)=C(C=O)C(CO)(CN)O	160.084792244	C6H12N2O3	6	12	3.0	-3.1099	0.079	5	4	109.57	-2.3774
G4	GHMPZBKLGSHJOV	C(CN)(C(C=C)(CO)O)=O	145.073893212	C6H11NO3	6	11	3.0	-1.7905	-0.157	4	3	83.55	-3.8629
G4	FEWWEYYSJOOJDQ	C(C(C=C)(C(CN)O)O)(O)=O	161.068807832	C6H11NO4	6	11	4.0	-3.8357	-0.088	5	4	103.78	-3.1857
G4	FZXQRZUZFLZEIR	C(C(C=C)(C(CO)N)O)=O	145.073893212	C6H11NO3	6	11	3.0	-1.9716	-0.321	4	3	83.55	-10.377
G4	OUGPIWSXTBRIFM	C(N)=C(C=O)C(C(CN)O)O	160.084792244	C6H12N2O3	6	12	3.0	-3.1312	-0.19	5	4	109.57	-2.6871
G4	DCWJXVICKAYSKT	C(CN)(C(C=CN)(CO)O)=O	160.084792244	C6H12N2O3	6	12	3.0	-3.1759	-0.011	5	4	109.57	0.69319
G4	QFMUYYKTHBMDNE	C(C(C=CN)(CN)O)=O	130.07422756	C5H10N2O2	5	10	2.0	-2.7896	-0.304	4	3	89.34	-2.7861
G4	KQHXOPPCCYZSBK	C(N)=C(C=O)C(CN)O	130.07422756	C5H10N2O2	5	10	2.0	-2.5638	-0.319	4	3	89.34	-2.5775
G4	VCUPWSVYBZFENH	C(C(C=CN)(C(CO)N)O)=O	160.084792244	C6H12N2O3	6	12	3.0	-3.357	-0.175	5	4	109.57	-5.7939
G4	HJADPBYNJZELQO	C(CO)(N)=C(C=O)C(CN)O	160.084792244	C6H12N2O3	6	12	3.0	-2.2819	-0.068	5	4	109.57	-3.8352
G4	JYKHVFCCEJFJDD	C(C(C=C(C(CN)O)N)N)(O)=O	175.095691276	C6H13N3O3	6	13	3.0	-8.2445	-0.165	6	5	135.59	-7.0793
G4	XTMBEZFADWXVMC	C(C(C(CN)O)N)=C(C(O)=O)N	175.095691276	C6H13N3O3	6	13	3.0	-8.2445	-0.165	6	5	135.59	-3.0247
G4	QWLGLTNUKRSVEC	C(C(C=C(CO)N)N)(O)=O	146.06914218	C5H10N2O3	5	10	3.0	-5.5525	-0.218	5	4	109.57	-8.7315
G4	BDDVMICMTMQYEM	C(C(CO)N)=C(C(O)=O)N	146.06914218	C5H10N2O3	5	10	3.0	-5.5525	-0.218	5	4	109.57	-7.4691
G4	CANUBGUUJHBPJX	C(C(C(CN)O)O)=C(C(O)=O)N	176.079706864	C6H12N2O4	6	12	4.0	-6.1199	-0.089	6	5	129.8	-2.475
G4	KVRFICDMCMYRFW	C(C(C=C(C(CO)O)N)N)(O)=O	176.079706864	C6H12N2O4	6	12	4.0	-6.1199	-0.089	6	5	129.8	-7.0747
G4	OQBLUZZZSSWSDM	C(C(C(CO)O)N)=C(C(O)=O)N	176.079706864	C6H12N2O4	6	12	4.0	-6.1199	-0.089	6	5	129.8	-3.0591
G4	UWBOFWHOWCNIGL	C(C(C(CO)=CN)N)(O)=O	146.06914218	C5H10N2O3	5	10	3.0	-6.1547	-0.086	5	4	109.57	-6.3725
G4	HMMVWAFODGYSFJ	C(CO)(CN)=C(C(O)=O)N	146.06914218	C5H10N2O3	5	10	3.0	-5.3054	0.036	5	4	109.57	-3.3846
G4	YBTLJFHMBPSQKM	C(C(C(C(CO)O)=CN)N)(O)=O	176.079706864	C6H12N2O4	6	12	4.0	-6.7221	0.043	6	5	129.8	-6.2464
G4	AMOUDILISNJAEP	C(CN)(C(CO)O)=C(C(O)=O)N	176.079706864	C6H12N2O4	6	12	4.0	-5.8728	0.165	6	5	129.8	-2.8228
G4	XOGOFEZIFBZJAQ	C(CNCC=C(C(O)=O)N)=O	158.06914218	C6H10N2O3	6	10	3.0	-5.0306	-0.271	5	3	92.42	-4.2649
G4	QMSXAGNKLLAHQT	C(C(C(C=O)=CCO)N)(O)=O	159.053157768	C6H9NO4	6	9	4.0	-3.7938	-0.043	5	3	100.62	-8.2237
G4	MJBNGPROJMAGQK	C(C(C=CC(C=O)O)N)(O)=O	159.053157768	C6H9NO4	6	9	4.0	-4.0409	-0.297	5	3	100.62	-9.9248
G4	MUNZFGUKRFDLHJ	C(C(C=CC(CO)=O)N)(O)=O	159.053157768	C6H9NO4	6	9	4.0	-3.8598	-0.133	5	3	100.62	-6.1684
G4	WRUWRVSFDGSAMJ	C(C(C(CO)=CC=O)N)(O)=O	159.053157768	C6H9NO4	6	9	4.0	-3.7938	-0.043	5	3	100.62	-9.7962
G4	BVUBMQKMZVQNQB	C(C(C(C(C=O)O)=C)N)(O)=O	159.053157768	C6H9NO4	6	9	4.0	-3.8222	-0.318	5	3	100.62	-11.292
G4	NFEJQKRFDLCINA	C(C(CN)O)=C(C(O)=O)N	146.06914218	C5H10N2O3	5	10	3.0	-5.5525	-0.218	5	4	109.57	-2.8406
G4	LPHBFQANXYSPSS	C(C(C(CO)N)O)=C(C(O)=O)N	176.079706864	C6H12N2O4	6	12	4.0	-6.1199	-0.089	6	5	129.8	-5.1563
G4	PYOIFTLZPBBSQD	C(C(C=C(C(CN)O)N)O)(O)=O	176.079706864	C6H12N2O4	6	12	4.0	-6.1199	-0.089	6	5	129.8	0.68293
G4	ZHEMWJDLUFFWHP	C(C(C(N)=CCO)N)=O	130.07422756	C5H10N2O2	5	10	2.0	-1.9616	-0.451	4	3	89.34	-3.083
G4	PCVUDGYBXMYTPI	C(C(C(N)=CC(CO)O)N)=O	160.084792244	C6H12N2O3	6	12	3.0	-2.529	-0.322	5	4	109.57	-2.8934
G4	UXJWSNUBLNDCAX	C(CN)(N)=CC(O)=O	116.058577496	C4H8N2O2	4	8	2.0	-3.2583	-0.347	4	3	89.34	-0.16313
G4	IAIZOZKHTUDJNU	C(C(CO)O)=C(CN)N	132.089877624	C5H12N2O2	5	12	2.0	-1.7493	-0.236	4	4	92.5	-0.69537
G4	RPZRTNRCVMOZBI	C(C(C(CO)O)O)=C(CN)N	162.100442308	C6H14N2O3	6	14	3.0	-2.3167	-0.107	5	5	112.73	-0.269
G4	PSWJFQVTVOUZSC	C(CN)(N)=CCN	101.095297352	C4H11N3	4	11		-1.5797	-0.441	3	3	78.06	-1.135
G4	COSRWOKDKNUPNF	C(N)=CC(CN)N	101.095297352	C4H11N3	4	11		-2.429	-0.563	3	3	78.06	-2.5938
G4	JWHRDSMFFVUIQK	C(N)=CC(CN)O	102.07931294	C4H10N2O	4	10	1.0	-2.0312	-0.487	3	3	72.27	-1.0139
G4	BVMHNXFDJZTLHM	C(CN)(N)=CCO	102.07931294	C4H10N2O	4	10	1.0	-1.1819	-0.365	3	3	72.27	-1.1494
G4	QDNQNFDOFDGUEF	C(CNCC(N)=CCO)=O	144.089877624	C6H12N2O2	6	12	2.0	-1.5631	-0.289	4	3	75.35	-1.4849
G4	ZXFHCJDULROSEH	C(N)=C(CO)C(CN)O	132.089877624	C5H12N2O2	5	12	2.0	-2.3515	-0.104	4	4	92.5	-0.58304
G4	NLEXCBQMFNYIMM	C(N)=CC(CO)(CN)O	132.089877624	C5H12N2O2	5	12	2.0	-2.5773	-0.089	4	4	92.5	-0.79049
G4	CIKHODOZLWGAPW	C(N)=C(C(CO)O)C(CN)O	162.100442308	C6H14N2O3	6	14	3.0	-2.9189	0.025	5	5	112.73	-0.57361
G4	PNXBDTOMDMXERN	C(N)=CC(CN)(C(CO)O)O	162.100442308	C6H14N2O3	6	14	3.0	-3.1447	0.04	5	5	112.73	-0.20824
G4	LDGJVJMMDCQPPJ	C(CNC(C=CN)CO)=O	144.089877624	C6H12N2O2	6	12	2.0	-2.4124	-0.411	4	3	75.35	-1.1259
G4	YISMWPVMJWDUTF	C(C(C(CNCCN)O)=O)=O	160.084792244	C6H12N2O3	6	12	3.0	-3.219	0.161	5	3	92.42	-1.9946
G4	KZGXZVMYNDZBKM	C(CN)(C(CNCCN)O)=O	161.11642672	C6H15N3O2	6	15	2.0	-3.4045	0.3	5	4	101.37	0.27983
G4	PFQCVEKKHNVJJP	C(CN)NC(CO)C(CN)O	163.132076784	C6H17N3O2	6	17	2.0	-3.3733	0.351	5	5	104.53	-1.0406
G4	RLJCXNUGKGEWLB	C(CN)NCC(C(CO)N)O	163.132076784	C6H17N3O2	6	17	2.0	-3.3733	0.351	5	5	104.53	-3.442
G4	ZMFNRPROKZYVLG	C(CN)NC(CO)CO	134.105527688	C5H14N2O2	5	14	2.0	-2.4081	0.298	4	4	78.51	-3.3279
G4	VPEMAZKQUZJGBU	C(CN)NCC(C(CO)O)O	164.116092372	C6H16N2O3	6	16	3.0	-2.9755	0.427	5	5	98.74	-0.59336
G4	YIQXSKKQMSXBRQ	C(C(C(CN)O)NCCN)(O)=O	177.11134134	C6H15N3O3	6	15	3.0	-8.5676	0.369	6	5	121.6	-0.9753
G4	YCBUAKWNGKGNSD	C(C(CO)NCCN)(O)=O	148.084792244	C5H12N2O3	5	12	3.0	-5.8756	0.316	5	4	95.58	-0.62119
G4	ZDMYMAOXOKMLOP	C(C(C(CO)O)NCCN)(O)=O	178.095356928	C6H14N2O4	6	14	4.0	-6.443	0.445	6	5	115.81	-1.1031
G4	MMTNLAWXIPFQJG	C(C(CO)(CO)NCCN)=O	162.100442308	C6H14N2O3	6	14	3.0	-3.1665	0.481	5	4	95.58	-13.477
G4	RIYKHQLRYSDHSL	C(C(C(C)O)NCCN)(O)=O	162.100442308	C6H14N2O3	6	14	3.0	-5.5163	-0.062	5	4	95.58	-1.2836
G4	YTOLEAKFTISGFV	C(C(C(C(CO)O)NC)N)=O	162.100442308	C6H14N2O3	6	14	3.0	-3.2348	0.134	5	4	95.58	-1.2415
G4	ZSYXOBRPXPDQTE	C(C(CO)(C(CN)NC)O)=O	162.100442308	C6H14N2O3	6	14	3.0	-3.2135	0.403	5	4	95.58	-0.96263
G4	OEYKPHCJKSNJMI	C(C(C(CNC)N)O)=O	132.089877624	C5H12N2O2	5	12	2.0	-2.6674	0.005	4	3	75.35	0.2168
G4	VZSBOYHULBLNEP	C(C(O)=O)(CCNCCN)=O	160.084792244	C6H12N2O3	6	12	3.0	-5.4524	-0.005	5	3	92.42	-11.206
G4	SWGCDMJOQIZBIB	C(CNCCN)=C(C=O)N	143.105862036	C6H13N3O	6	13	1.0	-1.9609	-0.365	4	3	81.14	-4.6198
G4	NWPRYGMFZSNICK	C(C(C=CN)NCCN)=O	143.105862036	C6H13N3O	6	13	1.0	-2.8102	-0.487	4	3	81.14	-4.51
G4	BORSTYRXRBNRTP	C(C(CNC(CN)CO)N)=O	161.11642672	C6H15N3O2	6	15	2.0	-3.5856	0.136	5	4	101.37	-0.63519
G4	WMKOEUHMUJYWSV	C(C(CNCC(CO)N)N)=O	161.11642672	C6H15N3O2	6	15	2.0	-3.5856	0.136	5	4	101.37	-4.7793
G4	HBNHAIDPXDOESH	C(C(CNCC(CN)O)N)=O	161.11642672	C6H15N3O2	6	15	2.0	-3.5856	0.136	5	4	101.37	-0.0035
G4	OKMVQPSTTBOKOI	C(C(C(CN)NCCN)O)=O	161.11642672	C6H15N3O2	6	15	2.0	-3.5856	0.136	5	4	101.37	-3.9039
G4	FKBZCUIHFJUEKB	C(C(C(CO)NCCN)N)=O	161.11642672	C6H15N3O2	6	15	2.0	-3.5856	0.136	5	4	101.37	-3.8433
G4	AREKCDBVCQQJCZ	C(C(C(CNCCN)N)O)=O	161.11642672	C6H15N3O2	6	15	2.0	-3.5856	0.136	5	4	101.37	-2.9652
G4	UVMGEJRBOQBMAG	C(C(C(CN)NCCN)O)(O)=O	177.11134134	C6H15N3O3	6	15	3.0	-8.5676	0.369	6	5	121.6	-0.8471
G4	NYVJBCPAUBLDAV	C(C(C(CNCCN)N)O)(O)=O	177.11134134	C6H15N3O3	6	15	3.0	-8.5676	0.369	6	5	121.6	0.2623
G4	HFNHLLUPUQOYLI	C1C(C(C(O)O1)NCCN)O	162.100442308	C6H14N2O3	6	14	3.0	-2.4732	0.132	5	4	87.74	-1.4291
G4	LASXYDJWWHYGKV	C(CN)NC1COC(C1O)O	162.100442308	C6H14N2O3	6	14	3.0	-2.4732	0.132	5	4	87.74	-1.6772
G4	WFWOTPGQSKAPHO	C(CN)NC(CO)CN	133.1215121	C5H15N3O	5	15	1.0	-2.8059	0.222	4	4	84.3	-1.8779
G4	QOMYOBYTEZDKHC	C(CN)NCC(CO)N	133.1215121	C5H15N3O	5	15	1.0	-2.8059	0.222	4	4	84.3	-5.2515
G4	OPGPOGVBWXCRNL	C(CN)NCC(C(CN)O)O	163.132076784	C6H17N3O2	6	17	2.0	-3.3733	0.351	5	5	104.53	-0.3346
G4	JFCAPSWQEGJDTL	C(CN)NC(CN)C(CO)O	163.132076784	C6H17N3O2	6	17	2.0	-3.3733	0.351	5	5	104.53	-1.9148
G4	WMFMIVKNSZLNHL	C(C(C(CO)O)N)NCCN	163.132076784	C6H17N3O2	6	17	2.0	-3.3733	0.351	5	5	104.53	-0.94559
G4	PEJTZZJLRKCVBP	C(CNCCNCCN)=O	145.1215121	C6H15N3O	6	15	1.0	-2.6197	0.169	4	3	67.15	-4.4209
G4	KHLDJWUDRAOYPS	C(CN)NCC(CO)(CO)O	164.116092372	C6H16N2O3	6	16	3.0	-2.9542	0.696	5	5	98.74	-2.5162
G4	WHBKUCYICLZNAQ	C(C(CCNCCN)O)=O	146.105527688	C6H14N2O2	6	14	2.0	-2.166	-0.187	4	3	75.35	-5.056
G4	CQBKRMMECRYQNA	C(CO)(CCNCCN)=O	146.105527688	C6H14N2O2	6	14	2.0	-1.9849	-0.023	4	3	75.35	-4.3193
G4	KKQFEPAEEXOLPH	C(CC(CO)NCCN)=O	146.105527688	C6H14N2O2	6	14	2.0	-2.166	-0.187	4	3	75.35	-6.5524
G4	ZNTNCKAYXQMRHL	C(C)(C(CNCCN)O)=O	146.105527688	C6H14N2O2	6	14	2.0	-2.08	-0.131	4	3	75.35	0.15068
G4	JKWUKVQMFDEVES	C(CN)NCC(CN)O	133.1215121	C5H15N3O	5	15	1.0	-2.8059	0.222	4	4	84.3	-0.61571
G4	RPNUMPOLZDHAAY	C(CN)NCCN	103.110947416	C4H13N3	4	13		-2.2385	0.093	3	3	64.07	-3.1232
G4	SWNMLDPXKNSYGZ	C(C(C(CNCCO)N)O)=O	162.100442308	C6H14N2O3	6	14	3.0	-3.1878	0.212	5	4	95.58	-0.19755
G4	LFCTUSSJUFXBNP	C(C(C(CNCC(O)=O)N)O)=O	176.079706864	C6H12N2O4	6	12	4.0	-6.6553	0.23	6	4	112.65	-2.9013
G4	FDOVPCKPDKTDJL	C(CC1C(C(CN1)O)N)=O	144.089877624	C6H12N2O2	6	12	2.0	-2.0594	-0.489	4	3	75.35	1.0901
G4	MHYHXFZPPBAQHC	C(CC1C(C(CN1)O)O)=O	145.073893212	C6H11NO3	6	11	3.0	-1.6616	-0.413	4	3	69.56	0.81539
